id_eess,codigo_renaes,categoria,nombre,diresa,red,direccion,longitud,latitud,id_ubigeo;
16468,17010,SD,PRECISA LABORATORIO CLÍNICO,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,AVENIDA AV AURELIO MIRO QUESADA 1030 DISTRITO SAN ISIDRO PROVINCIA LIMA DEPARTAMENTO LIMA,-77.05121285,-12.09880028,1311;
16470,17012,I-1,ODONTO ESTETICA,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,CALLE CALLE FEDERICO RECAVARREN 514 DISTRITO MIRAFLORES PROVINCIA LIMA DEPARTAMENTO LIMA,-77.03384153,-12.12355808,1302;
"16554,17099,II-E,OFTALMOLOGOS CONTRERAS  C.SCRL,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,""AVENIDA AV. JAVIER PRADO ESTE Nº 1010, 10MO. PISO, URB EL PALOMAR DISTRITO SAN ISIDRO PROVINCIA LIMA DEPARTAMENTO LIMA"",-77.03290322,-12.04699842,1311";
"16581,17126,I-3,IBN SINA DERMATOLOGIA LASER & ESTETICA,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,""AVENIDA AVENIDA SAN BORJA SUR 490, 1ER Y 2DO. PISO URB SAN BORJA SUR III ETAPA DISTRITO SAN BORJA PROVINCIA LIMA DEPARTAMENTO LIMA"",-77.004728,-12.1014751,1310";
16768,17321,I-3,MEDICAL ROMA,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,OTROS MZ. A LT 10-COOP.VIVI. LA VIÑA DISTRITO SAN JUAN DE LURIGANCHO PROVINCIA LIMA DEPARTAMENTO LIMA,-77.01530076,-11.99737445,1312;
"16915,17469,SD,OPTICAS MEDINA,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,""JIRÓN JR. CUSCO 421, 1ER. Y 2DO PISO DISTRITO LIMA PROVINCIA LIMA DEPARTAMENTO LIMA"",-77.02998,-12.05096,1281";
17146,17703,II-E,OPRECE,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,AVENIDA AV. BRASIL 3219 DISTRITO MAGDALENA DEL MAR PROVINCIA LIMA DEPARTAMENTO LIMA,-77.0650709,-12.0891336,1300;
17216,17780,I-1,OD3 CLINICAS ODONTOLOGICAS,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,CALLE CALLE UCAYALI 143 - URB. PANDO (ESPALDA C.C. PLAZA SAN MIGUEL) DISTRITO SAN MIGUEL PROVINCIA LIMA DEPARTAMENTO LIMA,-77.08307798,-12.07492665,1316;
"17261,17827,I-1,DENTAL SAN PABLO,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,""OTROS MZ. A LOTE 9, AA.HH. LAS DELICIAS DISTRITO SAN JUAN DE LURIGANCHO PROVINCIA LIMA DEPARTAMENTO LIMA"",-76.99227154,-11.96620576,1312";
17288,17854,SD,PATOLOGIA S.R.L.,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,AVENIDA AV. JAVIER PRADO ESTE 499 PISO 7 DISTRITO SAN ISIDRO PROVINCIA LIMA DEPARTAMENTO LIMA,-77.0284586,-12.0911891,1311;
17343,17909,I-3,POLICLINICO RISSO,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,AVENIDA AV. AREQUIPA 1992 Y CALLE BERNARDO ALCEDO 171-173-175 AV. AREQUIPA 1992 Y CALLE BERNARDO ALCEDO 171-173-175 LINCE LIMA LIMA,-77.0347223,-12.0845123,1296;
17409,17977,I-3,CENTRO MEDICO ORBEGOSO,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,JIRÓN GRAL. LUIS JOSE ORBEGOSO N° 413 1ER PISO - 419 2DO PISO (INT. 202) Y 3ER. PISO (INT. 301 Y 302) DISTRITO BREÑA PROVINCIA LIMA DEPARTAMENTO LIMA,-77.05168761,-12.06542784,1285;
17504,18073,I-1,DENTAL TECH SAC,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,CALLE CALLE: MANUEL CANDAMO # 484 DISTRITO LINCE PROVINCIA LIMA DEPARTAMENTO LIMA,-77.0319868,-12.0821785,1296;
"17666,18239,SD,CHEMSA SAC,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,""AVENIDA AV. AREQUIPA 1840 1ER PISO INT. A1, A2, A3, 2DO PISO B1, B2 DISTRITO LINCE PROVINCIA LIMA DEPARTAMENTO LIMA"",-77.034945,-12.0829257,1296";
17670,18243,I-1,VIDAL & COELLO SAC,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,AVENIDA AVENIDA LA PAZ 1141 MIRAFLORES DISTRITO MIRAFLORES PROVINCIA LIMA DEPARTAMENTO LIMA,-77.0263926,-12.1294656,1302;
17707,18280,SD,AMBULANCIAS NOVA VIDA,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,AVENIDA AV. BENAVIDES 768 - OFICINA 506 DISTRITO MIRAFLORES PROVINCIA LIMA DEPARTAMENTO LIMA,-77.0250734,-12.1253301,1302;
17800,18374,I-1,FAMILY MEDICAL SALAZAR,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,AVENIDA AV. BRASIL 2694 OF 207 DISTRITO PUEBLO LIBRE PROVINCIA LIMA DEPARTAMENTO LIMA,-77.06154472,-12.08421281,1301;
"17824,18398,I-3,POLICLINICO SANTA RITA SEDE CENTRAL,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,""AVENIDA AV. AGUSTIN  DE LA ROSA TORO 992, URB. JAVIER PRADO IV ETAPA NÚMERO 992 DISTRITO SAN LUIS PROVINCIA LIMA DEPARTAMENTO LIMA"",-76.9937839,-12.0807191,1314";
18089,18667,II-E,CLINICA ARROYO,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,AVENIDA AV. PABLO CARRIQUIRY 798 CORPAC SAN ISIDRO DISTRITO SAN ISIDRO PROVINCIA LIMA DEPARTAMENTO LIMA,-77.0186137,-12.0997879,1311;
18611,19191,I-2,FERTILITY & DNA S.A.C.,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,AVENIDA AV. SUCRE 1216 DISTRITO MAGDALENA DEL MAR PROVINCIA LIMA DEPARTAMENTO LIMA,-77.06870086,-12.08732078,1300;
18701,19281,I-2,MEDICAL HAIR PERU,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,OTROS BENAVIDES 768 DPTO 305 BENAVIDES 768 DPTO 305 MIRAFLORES LIMA LIMA,-77.0201475,-12.1257155,1302;
19059,19641,I-3,CENTRO ESTETICA FRANCO,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,AVENIDA AV. ROOSEVELT 6222 (EX REPÚBLICA DE PANAMÁ). SAN ANTONIO. MIRAFLORES. DISTRITO MIRAFLORES PROVINCIA LIMA DEPARTAMENTO LIMA,-77.0182486,-12.1266172,1302;
19120,19703,SD,CINH MEJOR SALUD,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,AVENIDA AV. LA MARINA 3450 DISTRITO SAN MIGUEL PROVINCIA LIMA DEPARTAMENTO LIMA,-77.10206754,-12.07300021,1316;
19165,19748,II-E,CLINICA HIGUERETA,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,AVENIDA BENAVIDES NÚMERO 2951 DISTRITO MIRAFLORES PROVINCIA LIMA DEPARTAMENTO LIMA,-77.0047688,-12.1281328,1302;
19458,20044,I-2,CENTRO MEDICO COSMOP,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,AVENIDA AV. BRASIL 804 DISTRITO BREÑA PROVINCIA LIMA DEPARTAMENTO LIMA,-77.04763,-12.067267,1285;
19559,20146,I-1,ORAL HOME CONSULTORIOS ODONTOLÓGICOS,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,AVENIDA AV CANADA 3786- 2° Y 3°PISO / URB. VILLA JARDIN DISTRITO SAN LUIS PROVINCIA LIMA DEPARTAMENTO LIMA,-76.9914782,-12.0797661,1314;
19642,20230,II-E,CLINICA DE OJOS GLOBAL LASER,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,AVENIDA AV. MANUEL DULANTO 1656 DISTRITO PUEBLO LIBRE PROVINCIA LIMA DEPARTAMENTO LIMA,-77.07290072,-12.07643846,1301;
19685,20273,I-2,CONSULTORIO FEMENINO ZARATE,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,AVENIDA AV . GRAN CHIMU 555 ZARATE DISTRITO SAN JUAN DE LURIGANCHO PROVINCIA LIMA DEPARTAMENTO LIMA,-77.00463898,-12.02671544,1312;
19757,20346,II-E,CLINICA SANTA BEATRIZ,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,JIRÓN JR. RAMON DAGNINO Nº 227 JR. RAMON DAGNINO Nº 227 JESUS MARIA LIMA LIMA,-77.0381986,-12.0716856,1293;
19851,20440,SD,CENTRO DE APOYO MEDICO LOS LAURELES S.A.C.,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,JIRÓN LOS DURAZNOS NÚMERO 251 DISTRITO SAN JUAN DE LURIGANCHO PROVINCIA LIMA DEPARTAMENTO LIMA,-77.00836292,-11.98017589,1312;
19890,20479,SD,YUENLAB,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,JIRÓN JR. PABLO BERMUDEZ 214 OFIC.702 DISTRITO JESUS MARIA PROVINCIA LIMA DEPARTAMENTO LIMA,-77.03765965,-12.07251498,1293;
20147,20737,I-3,CENTRO MEDICO FESALUD,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,AVENIDA AV. PROCERES DE LA INDEPENDENCIA 1734 DISTRITO SAN JUAN DE LURIGANCHO PROVINCIA LIMA DEPARTAMENTO LIMA,-77.006324,-12.0046892,1312;
20318,20910,I-3,CENTRO MEDICO OJOSALUD,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,AVENIDA AV. PROCERES DE LA INDEPENDENCIA 1359-1361 DISTRITO SAN JUAN DE LURIGANCHO PROVINCIA LIMA DEPARTAMENTO LIMA,-77.00252301,-12.01193777,1312;
20384,20976,II-E,VISUAL CENTER CLINICA DE OJOS,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,AVENIDA AV. ELMER FAUCETT NO 170 DISTRITO SAN MIGUEL PROVINCIA LIMA DEPARTAMENTO LIMA,-77.0986708,-12.0724562,1316;
"20504,21096,II-E,CLINICA ESPECIALIZADA EN CIRUGÍA PLÁSTICA SAN AGUSTIN,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,""AVENIDA BRASIL 2630, INTERIOR """"A"""" Y LA AV BRASIL 2610, INTERIOR 101 DISTRITO PUEBLO LIBRE PROVINCIA LIMA DEPARTAMENTO LIMA"",-77.06109429,-12.08358104,1301";
20825,21421,SD,OPTICAS MAXLENT´S,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,AVENIDA AVENIDA GRAN CHIMU 693 - ZARATE DISTRITO SAN JUAN DE LURIGANCHO PROVINCIA LIMA DEPARTAMENTO LIMA,-77.053568,-12.0502081,1312;
20826,21422,SD,OPTICAS VILLALENTS,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,AVENIDA AVENIDA GRAN CHIMU 691 DISTRITO SAN JUAN DE LURIGANCHO PROVINCIA LIMA DEPARTAMENTO LIMA,-77.0114808,-12.0285263,1312;
20971,21567,I-3,PREVECON,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,AVENIDA AV. SAN EUGENIO 615 URB. SANTA CATALINA AV. SAN EUGENIO 615 URB. SANTA CATALINA LA VICTORIA LIMA LIMA,-77.02035404,-12.08420756,1295;
21123,21720,SD,OMNIDENTSALUD,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,AVENIDA AV. AGUSTÍN DE LA ROSA TORO 968 - 2DO PISO DISTRITO SAN LUIS PROVINCIA LIMA DEPARTAMENTO LIMA,-76.993894,-12.0803043,1314;
21128,21725,SD,R Y R PATOLOGOS ASOCIADOS SAC,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,AVENIDA AVENIDA ANGAMOS OESTE 450-490 SOTANO 1 DISTRITO MIRAFLORES PROVINCIA LIMA DEPARTAMENTO LIMA,-77.033148,-12.1131663,1302;
21129,21726,SD,R Y R PATOLOGOS ASOCIADOS SAC,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,AVENIDA AVENIDA GUARDIA CIVIL 227 INT PRIMER PISO DISTRITO SAN BORJA PROVINCIA LIMA DEPARTAMENTO LIMA,-77.0076122,-12.0906552,1310;
21131,21728,I-3,POSTA MEDICA CONSTRUCCION CIVIL,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,AV. PROLONGACION CANGALLO N° 670,-77.0207836,-12.0655878,1295;
21343,21940,I-1,CLÍNICA SONRISA & JUVENTUD,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,AVENIDA AV. EUGENIO GENERAL GARZÓN 879 DISTRITO JESUS MARIA PROVINCIA LIMA DEPARTAMENTO LIMA,-77.04686768,-12.0689675,1293;
21504,22102,II-E,CLINICA SEÑOR DE LOS MILAGROS E.I.R.L.,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,AVENIDA AVENIDA ALFONSO UGARTE N° 1029 DISTRITO LIMA PROVINCIA LIMA DEPARTAMENTO LIMA,-77.0418828,-12.0531876,1281;
21543,23036,SD,AMBULANCIAS AKIMAR,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,JIRÓN SAN JOSE NÚMERO 160 PISO 1 DEPARTAMENTO 101 DISTRITO PUEBLO LIBRE PROVINCIA LIMA DEPARTAMENTO LIMA,-76.9918475,-12.0041384,1301;
21544,23037,SD,ANGLOLAB,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,CALLE ALFREDO SALAZAR N?ERO 314 DISTRITO SAN ISIDRO PROVINCIA LIMA DEPARTAMENTO LIMA,-77.03915364,-12.10966562,1311;
21592,23100,SD,MULTILAB,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,AVENIDA SIMON BOLIVAR NÚMERO 1273 DISTRITO PUEBLO LIBRE PROVINCIA LIMA DEPARTAMENTO LIMA,-77.0683244,-12.0721627,1301;
21641,23154,I-1,CONSULTORIO DENTAL VEINTEMILLA,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,CALLE Elias Aguirre N?ERO 141 PISO 4 DEPARTAMENTO 408 DISTRITO MIRAFLORES PROVINCIA LIMA DEPARTAMENTO LIMA,-77.0349626,-12.118654,1302;
21700,23213,SD,CLINICA JAVIER PRADO S A,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,CALLE LOS GERANIOS NÚMERO 160 DISTRITO LINCE PROVINCIA LIMA DEPARTAMENTO LIMA,-77.02879242,-12.0907297,1296;
21707,23220,I-3,POLICLINICO MUNICIPAL PÙEBLO LIBRE,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,AVENIDA MANUEL CIPRIANO DULANTO N?ERO 1112 DISTRITO PUEBLO LIBRE PROVINCIA LIMA DEPARTAMENTO LIMA,-77.0667469,-12.078361,1301;
21771,23288,I-3,CENTRO CLÍNICO GAMARRA,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,AVENIDA mexico 1005 fundo matute LA VICTORIA LIMA LIMA,-77.0189238,-12.0737233,1295;
21792,23311,I-3,SERVILAB,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,JIRÓN ANTENOR ORREGO NÚMERO 1996 URBANIZACIÓN CHACRA RIOS DISTRITO LIMA PROVINCIA LIMA DEPARTAMENTO LIMA,-77.061027,-12.0581879,1281;
21808,23327,I-2,R Y JF EIRL,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,AVENIDA ARENALES NÚMERO 1912 PISO 2 DEPARTAMENTO 205 DISTRITO LINCE PROVINCIA LIMA DEPARTAMENTO LIMA,-77.0358194,-12.0838876,1296;
22115,23651,SD,MEDCORP INMUNIZACIONES,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,AVENIDA DU PETIT THOUARS ABEL BERGASSE NÚMERO 1542 DISTRITO LINCE PROVINCIA LIMA DEPARTAMENTO LIMA,-77.03407,-12.079985,1296;
22185,23727,I-3,MEDCAM,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,JIRÓN HORACIO BALLON 103 PISO 2-3 NÚMERO 103 DISTRITO SAN BORJA PROVINCIA LIMA DEPARTAMENTO LIMA,-76.99712074,-12.0827847,1310;
22355,23901,SD,INSTITUTO DE GAMMA KNIFE DEL PACIFICO SAC,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,CALLE GERVASIO SANTILLANA CUADRA 2 S/N DENTRO DEL COMPLEJO HOSPITALARIO DEL HOSPITAL CENTRAL FUERZA AÉREA DEL PERU MIRAFLORES LIMA LIMA,-77.02991611,-12.10417924,1302;
22357,23903,I-1,DUO DENTAL,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,AVENIDA PROCERES DE LA INDEPENDENCIA NÚMERO 4040 PISO 2 MANZANA F3 LOTE 30 URBANIZACIÓN PROGRAMA CIUDAD MARISCAL CACERES DISTRITO SAN JUAN DE LURIGANCHO PROVINCIA LIMA DEPARTAMENTO LIMA,-76.9903827,-11.9642456,1312;
22358,23904,I-2,INBIOMEDIC SAC,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,JIRÓN JOSE DE LA TORRE UGARTE NÚMERO 166 DISTRITO LINCE PROVINCIA LIMA DEPARTAMENTO LIMA,-77.03427617,-12.08927712,1296;
22510,24060,I-3,POLICLINICO INTERNACIONAL SAN PABLO,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,AVENIDA JORGE BASADRE NÚMERO 101 URBANIZACIÓN APV SAN IGNACIO DISTRITO SAN JUAN DE LURIGANCHO PROVINCIA LIMA DEPARTAMENTO LIMA,-77.01101459,-11.98976059,1312;
22557,24108,SD,G.F.G. LABORATORIOS S.A.C.,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,PASAJE El Sauzal NÚMERO 105 URBANIZACIÓN Los Sauces DISTRITO SURQUILLO PROVINCIA LIMA DEPARTAMENTO LIMA,-77.0051418,-12.1218181,1321;
22682,24235,I-2,SAN CARLOS,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,AVENIDA CANTO GRANDE  AAHH JESUS OROPEZA CHONTA 3788 2 N 07 FRENTE AL HOSPITAL MATERNO INFANTIL SAN JUAN DE LURIGANCHO LIMA LIMA,-77.0029491,-11.9666591,1312;
22779,24332,I-2,CONSULTORIOS  MEDICENTER,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,JIRÓN CAMANA NÚMERO 695 PISO 1 DISTRITO LIMA PROVINCIA LIMA DEPARTAMENTO LIMA,-77.0348651,-12.0492328,1281;
22781,24334,SD,BONA DEA,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,AVENIDA JOSE GALVEZ NÚMERO 1177 URBANIZACIÓN SANTA BEATRIZ DISTRITO LIMA PROVINCIA LIMA DEPARTAMENTO LIMA,-77.0303281,-12.075597,1281;
22791,24344,I-2,DR. HUARCAYA EN LESIONES DEPORTIVAS,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,AVENIDA CANADA NÚMERO 3326 DISTRITO SAN BORJA PROVINCIA LIMA DEPARTAMENTO LIMA,-76.9954578,-12.0817208,1310;
22802,24355,I-2,CONSULTORIO MEDICO GUADALUPE,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,JIRÓN LOS MEDICOS PISO 1 MANZANA C LOTE 3 URBANIZACIÓN AA.HH JAIME ZUBIETA CALDERON DISTRITO SAN JUAN DE LURIGANCHO PROVINCIA LIMA DEPARTAMENTO LIMA,-76.98839552,-11.96365093,1312;
22814,24367,SD,SYNLAB,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,AVENIDA GREGORIO ESCOBEDO 710 3 JESUS MARIA LIMA LIMA,-77.0551265,-12.0867287,1293;
22824,24377,I-2,DR. LUIS BARRENECHEA,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,AVENIDA PROLONGACION PRIMAVERA NÚMERO 853 DISTRITO SAN BORJA PROVINCIA LIMA DEPARTAMENTO LIMA,-76.9869777,-12.1106529,1310;
22829,24382,I-3,SAMA OCUPACIONAL,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,AVENIDA brasil NÚMERO 381 DISTRITO LIMA PROVINCIA LIMA DEPARTAMENTO LIMA,-77.0435956,-12.0630014,1281;
22956,24512,SD,HOME TOTAL CARE,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,JIRÓN MARISCAL CASTILLA NÚMERO 679 PISO 4 INTERIOR 402 DISTRITO MAGDALENA DEL MAR PROVINCIA LIMA DEPARTAMENTO LIMA,-77.08036042,-12.08550059,1300;
23136,24697,I-2,CONSULTORIO ESTETICA LASER,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,AVENIDA ALFREDO BENAVIDES NÚMERO 2549 INTERIOR 301 DISTRITO MIRAFLORES PROVINCIA LIMA DEPARTAMENTO LIMA,-77.0095468,-12.1276975,1302;
23139,24701,SD,GRUPO SERVICIOS MEDICOS INTEGRALES SAC,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,AVENIDA LEONCIO PRADO NÚMERO 135 DISTRITO SAN MIGUEL PROVINCIA LIMA DEPARTAMENTO LIMA,-77.0847396,-12.0886641,1316;
23186,24750,I-2,ARIE,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,AVENIDA SAN MARTIN NÚMERO 623 MANZANA H LOTE 16 URBANIZACIÓN CANTO GRANDE DISTRITO SAN JUAN DE LURIGANCHO PROVINCIA LIMA DEPARTAMENTO LIMA,-76.9936667,-11.9766824,1312;
23229,24794,SD,CDG MEDICOS SAC,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,AVENIDA ALFONSO UGARTE NÚMERO 1470 DISTRITO BREÑA PROVINCIA LIMA DEPARTAMENTO LIMA,-77.04305894,-12.04577068,1285;
23260,24828,I-1,4 SMILE,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,JIRÓN HUARAZ NÚMERO 1401 PISO 1 DISTRITO BREÑA PROVINCIA LIMA DEPARTAMENTO LIMA,-77.04791642,-12.06351045,1285;
23500,25078,I-1,SORIA'DENT,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,JIRÓN SAN MARTIN NÚMERO 575 INTERIOR 302 DISTRITO MAGDALENA DEL MAR PROVINCIA LIMA DEPARTAMENTO LIMA,-77.07154668,-12.08993564,1300;
23504,25082,I-2,CONSULTORES MEDICOS,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,JIRÓN CORONEL CAMILO CARRILLO 260 DISTRITO JESUS MARIA PROVINCIA LIMA DEPARTAMENTO LIMA,-77.0399586,-12.0731593,1293;
23599,25181,I-1,CONSULTORIO DENTAL DAYA DENT,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,JIRÓN ANTONIO POLO  NÚMERO 740 PISO 2 DEPARTAMENTO 202 INTERIOR 202 DISTRITO PUEBLO LIBRE PROVINCIA LIMA DEPARTAMENTO LIMA,-77.0624111,-12.0773562,1301;
23817,25413,I-1,CORNEJO´S DENTAL S.A.C.,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,AVENIDA JOSE GALVEZ BARRENECHEA NÚMERO 765 PISO 4 DEPARTAMENTO 403 DISTRITO SAN BORJA PROVINCIA LIMA DEPARTAMENTO LIMA,-77.0118665,-12.1006616,1310;
23906,25505,I-2,ONCOMEDICA,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,AVENIDA GUARDIA CIVIL NÚMERO 301 PISO 3 DEPARTAMENTO 307 URBANIZACIÓN SAN BORJA DISTRITO SAN BORJA PROVINCIA LIMA DEPARTAMENTO LIMA,-77.0083129,-12.0914623,1310;
5611,5614,I-3,CENTRO DE SALUD BAYOVAR,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,AVENIDA AV. 1ERO DE MAYO 3RA ETAPA - AAHH BAYOVAR AV. 1ERO DE MAYO 3RA ETAPA - AAHH BAYOVAR SAN JUAN DE LURIGANCHO LIMA LIMA,-76.9913771,-11.9521131,1312;
5612,5615,I-3,CENTRO DE SALUD SU SANTIDAD JUAN PABLO II,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,JIRÓN ESQUINA JIRON EL PASO Y JIRON EL PARALELO S/N - AAHH JUAN PABLO II S/N ESQUINA JIRON EL PASO Y JIRON EL PARALELO S/N - AAHH JUAN PABLO II SAN JUAN DE LURIGANCHO LIMA LIMA,-76.9905243,-11.9448193,1312;
5613,5616,I-3,10 DE OCTUBRE,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,OTROS MZ. F 5 S/N AAHH 10 DE OCTUBRE S/N MZ. F 5 S/N AAHH 10 DE OCTUBRE SAN JUAN DE LURIGANCHO LIMA LIMA,-76.9877759,-11.9452166,1312;
5614,5617,II-2,HOSPITAL SAN JUAN DE LURIGANCHO,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,AVENIDA ENTRE PARADERO 10 Y 11 DE AV. CANTO GRANDE (HUASCAR) ENTRE PARADERO 10 Y 11 DE AV. CANTO GRANDE (HUASCAR) SAN JUAN DE LURIGANCHO LIMA LIMA,-77.0030573,-11.9665774,1312;
5615,5618,I-3,CENTRO DE SALUD GANIMEDES,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,AVENIDA EL SOL MZ J S/N - URB. GANIMEDES S/N SAN JUAN DE LURIGANCHO LIMA LIMA,-77.0114007,-11.9831399,1312;
5616,5619,I-2,AYACUCHO,LIMA DIRIS CENTRO,SAN JUAN DE LURIGANCHO,AVENIDA AV. JUANA I MZ. G1 S/N ASOC. AYACUCHO S/N AV. JUANA I MZ. G1 S/N ASOC. AYACUCHO SAN JUAN DE LURIGANCHO LIMA LIMA,-77.0168234,-11.9871908,1312;
5617,5620,I-3,CENTRO DE SALUD MEDALLA MILAGROSA,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,AVENIDA AV. EL PARQUE S/N -URB. SAN RAFAEL S/N AV. EL PARQUE S/N -URB. SAN RAFAEL SAN JUAN DE LURIGANCHO LIMA LIMA,-77.0058047,-11.9767362,1312;
5618,5621,I-3,HUASCAR II,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,OTROS GRUPO II MZ 23 LTES. 101-107-108 - AAHH HUASCAR GRUPO II MZ 23 LTES. 101-107-108 - AAHH HUASCAR SAN JUAN DE LURIGANCHO LIMA LIMA,-77.0109956,-11.9667218,1312;
5619,5622,I-3,HUASCAR XV,LIMA DIRIS CENTRO,SAN JUAN DE LURIGANCHO,AVENIDA AV.RIO GRANDE S/N ALTURA PARADERO 9 AV.J.C.MARIATEGUI-HUASCAR GRUPO XV S/N AV.RIO GRANDE S/N ALTURA PARADERO 9 AV.J.C.MARIATEGUI-HUASCAR GRUPO XV SAN JUAN DE LURIGANCHO LIMA LIMA,-77.0026526,-11.9557782,1312;
5620,5623,I-2,PUESTO DE SALUD PROYECTOS ESPECIALES,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,AVENIDA CRUCE DE AV. JOSÉ CARLOS MARIÁTEGUI S/N CON AV. BAYOVAR S/N CRUCE DE AV. JOSÉ CARLOS MARIÁTEGUI S/N CON AV. BAYOVAR SAN JUAN DE LURIGANCHO LIMA LIMA,-76.9924377,-11.9558652,1312;
